Day,GroupID,GroupNumber,GroupType,MouseID,MouseNumber,FractionOfTimeOutside,VisitsOutsideRate,ForagingCorrelation,ContactRate,ContactRateOutside,FractionOfTimeInContactOutside,MedianContactDuration,MeanContactDuration,DiffBetweenApproachesAndChases,FractionOfChasesPerContact,FractionOfEscapesPerContact,FractionOfFollowsPerContact,FractionOfBeingFollowedPerContact,FractionOfNAChasesPerContact,FractionOfNAEscapesPerContact,AggressiveChaseRateOutside,AggressiveEscapeRateOutside,FollowRateOutside,BeingFollowedRateOutside,NAChaseRateOutside,NAEscapeRateOutside,AggressiveChaseRate,AggressiveEscapeRate,FollowRate,BeingFollowedRate,NAChaseRate,NAEscapeRate,NumberOfApproachs,ApproachRateOutside,NumberOfApproachesPerMiceOut,FractionOfApproachesPerContact,ApproachRate,FractionOfBeingApproachedPerContact,BeingApproachedRateOutside,BeingApproachedRate,FractionOfApproachEscapeBehaviorPerAggression,Entropy,EntropyOutside,FractionOfTimeNearFoodOrWater,FoodOrWaterPerTimeOutside,FractionOfTimeInFeederOutside,FractionOfTimeInWaterOutside,ProximateVsDistantFood,ProximateVsDistantWater,FractionOfTimeAtHighPlace,HighPlacePerTimeOutside,FractionOfTimeInTheOpenOutside,FractionOfTimeInSmallNestOutside,FractionOfTimeOnRampOutside,FractionOfTimeInLabyrinthOutside,DistanceFromWallsInOpen,DistanceFromNest,FractionOfTimeAloneOutside,MedianSpeedOutside,MeanSpeedOutside,TangentialVelocity,AngularVelocity,DistanceOutside,GridEntropy6x6,GridMI6x6,ConditionID
1,7,114,Baseline05,2,48,0.753749828635601,75.4660642151698,0.0496316846872861,150.763111489208,200.017440484347,0.398982223163455,4.28,7.18105381165919,974,0.0588565022421525,0.0330717488789238,0.130605381165919,0.0986547085201794,0.0717488789237668,0.0655829596412556,11.7723269343366,6.61492656310341,26.1233540542897,19.7326622899356,14.3510271199532,13.1177357268322,8.87338940939847,4.98599976337628,19.690473641808,14.8734908195631,10.8170842324096,9.88749105618687,1079,120.97467392523,121.755353361343,0.604820627802691,91.18463974039,0.337443946188341,67.4946744235297,50.8740992805512,0.225609756097561,2.08911889217714,1.70326855773434,0.119655543473974,0.158747025774544,0.101610753304349,0.0571362724701955,0.480555623666724,0.770260547258258,0.0109184943970884,0.0144855679992027,0.690532308497253,0.0936803159219165,0.0143410611288976,0.0425547818070833,4.43047761917114,45.6789398193359,0.00641186949534713,0.00679855002090335,0.028740417010275,0.0150989799808258,0.22301871429623,907.536147933453,3.88936736708363,0.656795148029286,1
1,7,114,Baseline05,3,50,0.857416369478545,60.3390479839096,-0.0756697148544558,147.129247254883,171.596032560427,0.354512431376371,4.44,7.43749569213096,715,0.0505456634118323,0.0631820792647903,0.13268236645606,0.138426191843768,0.0821367030442275,0.0752441125789776,8.67343530460514,10.8417941307564,22.7677676745885,23.7533853228391,14.0943323699833,12.9115911920826,7.43674540978157,9.29593176222697,19.5214567006766,20.3665414063336,12.0847112908951,11.0706096441067,803,79.1450971545218,82.8298063522336,0.46122917863297,67.8603018642569,0.49684089603676,85.2559265736755,73.0998270393303,0.222222222222222,2.82053653338883,2.60033665584023,0.240501717399918,0.280495831384913,0.147962016486098,0.132533814898815,0.469842867610596,0.679097016220325,0.0305038019421924,0.0355764165789649,0.389220409294155,0.180011017015046,0.0354800450755804,0.11469632572692,5.95469951629639,38.7733955383301,0.0444853049884299,0.00577296689152718,0.02515126461151,0.016831517925374,0.236484272815869,908.664887884632,4.36380897410723,0.647996434967865,1
1,7,114,Baseline05,4,52,0.736177700655974,38.3668456368277,0.0640285561711131,96.9312157388576,131.668231260587,0.214373176057631,3.76,5.86127288578902,403,0.020924149956408,0.025283347863993,0.0767218831734961,0.0976460331299041,0.0557977332170881,0.0723626852659111,2.75504581539152,3.32901369359809,10.1018346564356,12.8568804718271,7.34678884104406,9.52786677822901,2.02820329357679,2.45074564640529,7.43674540978157,9.46494870335837,5.40854211620478,7.01420305695308,427,49.0168567988408,49.6271827308252,0.372275501307759,36.0851169315538,0.514385353095031,67.7282096283749,49.8599976337628,0.226415094339623,2.79432824223347,2.66493887187043,0.333352112993459,0.452814738474725,0.28744693985837,0.165367798616355,0.598203786779551,0.779322951616262,0.0270567953261182,0.0367530764678272,0.356370278157589,0.0749576539254301,0.0366076712720149,0.0791042529744291,5.8374605178833,34.5517387390137,0.012298218403706,0.00586536061018705,0.0166346767088901,0.0154101165298945,0.225891306492761,517.371714999899,4.0376464142076,0.66293219992271,1
2,7,114,Baseline05,1,46,0.387869935042671,17.5849776195464,0.183695533015341,24.8556895199357,64.0825371453482,0.191179569150289,5.96,10.74,125,0.0238095238095238,0.0374149659863946,0.0850340136054422,0.149659863945578,0.0612244897959184,0.112244897959184,1.52577469393686,2.39764594761507,5.44919533548879,9.59058379046027,3.92342064155193,7.19293784284521,0.591802131427042,0.92997477795678,2.11357904081086,3.71989911182712,1.52177690938382,2.78992433387034,132,28.7717513713808,36.2114529388276,0.448979591836735,11.1596973354814,0.58843537414966,37.7084317215824,14.6259669624112,0.388888888888889,1.9102015286273,2.44099958974121,0.223787627577979,0.576965645850741,0.489156101282377,0.0878095445683632,0.490313157569006,0.620459497476349,0.0055516676138632,0.0143132197478839,0.30735641370291,0.0358823458180453,0.0140734551531224,0.0654823748804204,6.27600193023682,33.2004776000977,0.205451617200082,0.00517679774202406,0.0113211288846386,0.0156493221820688,0.207639324410474,185.575944676995,2.49855955284688,0.658055621626684,1
2,7,114,Baseline05,2,48,0.318924047362958,17.9231502660761,0.283967624872525,28.1528728236007,88.2745376411229,0.266764651305267,6.16,10.8791591591592,157,0.021021021021021,0.027027027027027,0.0870870870870871,0.0870870870870871,0.0660660660660661,0.0600600600600601,1.85562091137496,2.38579831462494,7.68757234712482,7.68757234712482,5.83195143574986,5.30177403249987,0.591802131427042,0.760888454691911,2.4517516873406,2.4517516873406,1.85994955591356,1.69086323264869,164,43.474547066499,45.2744070770401,0.492492492492492,13.8650785077193,0.492492492492492,43.474547066499,13.8650785077193,0.375,1.69437220169213,2.48073059718143,0.131422344757619,0.412080386676053,0.332064834805557,0.0800155518704953,0.392889771951144,0.582676875506147,0.00577617667642044,0.0181114491810232,0.397515235236768,0.0865396793604882,0.0180171954204454,0.0857532495456674,7.02404117584229,36.9846839904785,0.0397544689536949,0.00650946144014597,0.016396665994211,0.0163230578920179,0.224826524260487,220.748314280063,2.34977622949145,0.65483572204641,1
2,7,114,Baseline05,3,50,0.427641856379956,18.5994955591356,0.15072478562048,29.4210202480872,68.7982708174078,0.249048861709325,6.62,13.0319540229885,216,0.0431034482758621,0.0172413793103448,0.152298850574713,0.0660919540229885,0.109195402298851,0.0488505747126437,2.96544270764689,1.18617708305876,10.477897567019,4.54701215172523,7.51245485937212,3.36083506866647,1.26814742448652,0.507258969794607,4.48078756651903,1.94449271754599,3.21264014203251,1.43723374775139,231,45.6678176977621,63.9983746444535,0.663793103448276,19.5294703370924,0.362068965517241,24.9097187442339,10.6524383656867,0.19047619047619,2.08055372861307,2.56222334000544,0.245623247490712,0.5743667132351,0.372257514651484,0.202109198583617,0.352184483206269,0.838635350889587,0.00485653495155207,0.0113565472581736,0.293264710792454,0.045533823619861,0.0112401261740956,0.0754782050944109,6.47201919555664,33.9837989807129,0.286422226322587,0.00471876142546535,0.0141977941004036,0.0143922914912565,0.21590767397841,256.937479835004,2.69157405070008,0.668500972448831,1
2,7,114,Baseline05,4,52,0.434929476912672,10.9060678505841,0.250156481589844,22.0657651860654,50.7341220988246,0.163912898864368,5.88,11.6309578544061,89,0.0191570881226054,0.0306513409961686,0.0651340996168582,0.10727969348659,0.0459770114942529,0.0766283524904215,0.971918047870204,1.55506887659233,3.30452136275869,5.44274106807314,2.33260331488849,3.88767219148081,0.422715808162173,0.676345293059476,1.43723374775139,2.36720852570817,1.01451793958921,1.69086323264869,94,18.2720592999598,21.4910631725483,0.360153256704981,7.94705719344884,0.60536398467433,30.7126103126984,13.3578195379247,0.384615384615385,2.051035927238,2.44473632340786,0.309341549676153,0.711245307795647,0.572762104699332,0.138483203096315,0.499517327199367,0.77093795813968,0.00541358044986356,0.0124470304663911,0.200048811884182,0.0483000073433808,0.0123563181152565,0.0279588425103995,5.6062650680542,32.1709060668945,0.149783370266219,0.00404506991617382,0.00903229471752246,0.0148137843296922,0.20592557282829,166.700031306595,2.47773007525976,0.669343352171174,1
3,7,114,Baseline05,1,46,0.328048074741779,19.916943290879,0.184788436534531,20.5836192169336,62.7457400356208,0.218881866960967,6.56,12.5582186234818,83,0.0161943319838057,0.0526315789473684,0.0526315789473684,0.157894736842105,0.0364372469635627,0.105263157894737,1.01612534470641,3.30240737029583,3.30240737029583,9.9072221108875,2.28628202558942,6.60481474059167,0.333337963027264,1.08334837983861,1.08334837983861,3.25004513951583,0.750010416811345,2.16669675967722,87,22.1007262473644,27.3905514840921,0.352226720647773,7.250100695843,0.595141700404858,37.3426064179606,12.250170141252,0.235294117647059,1.70063806567754,2.40122856608991,0.174838539424159,0.532966211009718,0.457129389449796,0.0758368215599218,0.588132505943009,0.617984219145452,0.00519914628443914,0.015848732807018,0.340370942202226,0.0294309415812604,0.0157245397093317,0.0813831723997776,6.87010478973389,31.5301990509033,0.193125912043061,0.00534976832568645,0.0110601267859064,0.0173740268943859,0.214374038921977,154.985556650907,2.22267110314961,0.657972674195115,1
3,7,114,Baseline05,2,48,0.344910345977027,13.583521993361,0.292618935827185,26.8337060236948,77.7990754312775,0.32293596207228,7.42,14.9432298136646,180,0.031055900621118,0.031055900621118,0.167701863354037,0.0683229813664596,0.136645962732919,0.0372670807453416,2.41612035500862,2.41612035500862,13.0470499170465,5.31546478101896,10.6309295620379,2.89934442601034,0.833344907568161,0.833344907568161,4.50006250086807,1.83335879664995,3.66671759329991,1.00001388908179,190,45.9062867451637,51.565821811438,0.590062111801242,15.8335532437951,0.403726708074534,31.409564615112,10.8334837983861,0.3,1.8041121270203,2.53593983937441,0.162492997587929,0.471116623444958,0.368034190787602,0.103082432657357,0.445664225483617,0.723423094952862,0.00667694458719334,0.0193584931999635,0.356823392340362,0.0512083286353215,0.0192940633238299,0.101493162379395,7.02918529510498,33.9093017578125,0.109753609415353,0.00530308275483549,0.0138356765846132,0.01409858844549,0.205690075409914,204.878698864952,2.39912682501217,0.661144183217251,1
3,7,114,Baseline05,3,50,0.442474663999963,22.8336504673676,0.250192728670817,29.4170752371561,66.4830726605366,0.284680224163259,8.68,15.4151841359773,194,0.0764872521246459,0.0254957507082153,0.198300283286119,0.130311614730878,0.121813031161473,0.104815864022663,5.08510754060762,1.69503584686921,13.183612142316,8.66351655066483,8.09850460170843,6.96848070379562,2.25003125043403,0.750010416811345,5.83341435297713,3.83338657481354,3.58338310254309,3.08337615800219,221,41.622546906455,52.8205482289581,0.626062322946176,18.4169224572564,0.371104815864023,24.6721884377629,10.9168182891429,0.111111111111111,1.97577009562618,2.22688344070136,0.315442344106631,0.712904872914164,0.6099680663617,0.102936806552464,0.257064734478512,0.761841837771905,0.00386949818747483,0.00874512938773631,0.207445183377767,0.0205224895682053,0.00866351655066483,0.0503823247521272,6.87753057479858,33.6399307250977,0.212000853795834,0.00535442936234176,0.0133207457766534,0.0140538070324804,0.204039365368786,252.694547383115,2.44386588355534,0.661488990856569,1
3,7,114,Baseline05,4,52,0.435864387005375,8.66678703870887,0.149574932304911,18.5002569480132,42.4449840353326,0.158246712000799,6.86,13.4218018018018,62,0.0135135135135135,0.0540540540540541,0.045045045045045,0.18018018018018,0.0315315315315315,0.126126126126126,0.573580865342332,2.29432346136933,1.91193621780777,7.64774487123109,1.33835535246544,5.35342140986177,0.250003472270448,1.00001388908179,0.833344907568161,3.33337963027264,0.583341435297712,2.33336574119085,65,12.4275854157505,17.5524397891307,0.292792792792793,5.41674189919304,0.698198198198198,29.6350113760205,12.9168460673065,0.133333333333333,1.97100468235657,2.25507330146426,0.30946170548665,0.709995390109342,0.619584175116363,0.0904112149929789,0.469088477824827,0.79116050659085,0.00441857988768363,0.0101375107015319,0.229092446364878,0.0189642829070778,0.0101035207243264,0.0318103699171707,6.20849943161011,31.6709690093994,0.291973904195001,0.00386329577304423,0.00749416536461516,0.0156255072625087,0.205554511147625,140.665483893827,2.43194766164485,0.688622282832297,1
4,7,114,Baseline05,1,46,0.427421923520331,15.4748292084348,-0.0449273328290187,16.4050101991057,38.3813026341532,0.143938677845459,6.14,13.500824742268,82,0.0463917525773196,0.0515463917525773,0.11340206185567,0.144329896907216,0.0670103092783505,0.0927835051546392,1.78057589539886,1.97841766155429,4.35251885541944,5.53956945235201,2.57194296002058,3.56115179079772,0.761057174185316,0.845619082428129,1.86036198134188,2.36773343079876,1.09930480715657,1.52211434837063,91,18.003600720144,25.8271629854813,0.469072164948454,7.69513365009598,0.5,19.1906513170766,8.20250509955286,0.157894736842105,1.9636322908871,2.2902080628916,0.296524787444248,0.693751937200627,0.630981141283202,0.0627707959174252,0.40837307822282,0.750901768516897,0.00392461211922477,0.00918205619145807,0.199129935877285,0.0329428523067251,0.00898861090899499,0.0649932184239046,7.24155569076538,32.8836097717285,0.30291992464427,0.00502326968125999,0.00803352831947271,0.0170659672727454,0.222953391337358,145.374728469178,2.42166019814566,0.68906470078493,1
4,7,114,Baseline05,2,48,0.295459307400388,12.0923528787223,0.0457056134669143,20.8867913359748,70.6926159129937,0.316297780321822,8.04,16.1073684210526,134,0.0364372469635627,0.0364372469635627,0.117408906882591,0.097165991902834,0.0809716599190283,0.0607287449392713,2.57584430452204,2.57584430452204,8.29994275901546,6.8689181453921,5.72409845449342,4.29307384087006,0.761057174185316,0.761057174185316,2.45229533904158,2.02948579782751,1.69123816485626,1.26842862364219,143,40.9273039496279,50.3095975232198,0.578947368421053,12.0923528787223,0.461538461538462,32.6273611906125,9.64005753968067,0.166666666666667,1.56578999712203,2.33575527076347,0.139016018844151,0.470508172740571,0.405787699548432,0.0647204731921389,0.463512115607661,0.806259827044025,0.00403454259994043,0.0136551548686637,0.391983082109012,0.0331107295045475,0.0135756535012402,0.0907428607772054,6.69443702697754,33.8776206970215,0.186491127647396,0.00402633100748062,0.0121005384500494,0.0164075671589342,0.224280729625177,151.244630087167,2.13279018207028,0.674462787155617,1
4,7,114,Baseline05,3,50,0.455905192946785,23.6773343079876,0.0324399341170337,27.6517439953998,60.6523997164196,0.250121593325969,7.6,14.845871559633,173,0.0672782874617737,0.0519877675840979,0.165137614678899,0.110091743119266,0.0978593272171254,0.0581039755351682,4.08058958336768,3.15318285987503,10.0159926137207,6.67732840914712,5.93540303035299,3.52414554927209,1.86036198134188,1.43755244012782,4.5663430451119,3.04422869674127,2.70598106377001,1.60667625661345,195,36.1688622162135,48.3975048397505,0.596330275229358,16.4895721073485,0.409785932721713,24.8545001896032,11.3312957045369,0.307692307692308,2.10818312540455,2.44305318629924,0.269769399676222,0.591722585857254,0.408848284503652,0.182874301353602,0.33810356734196,0.878773877275032,0.00318046732668802,0.00697615946449475,0.307894910391901,0.0409192455443259,0.00691639325342522,0.0524870987420243,5.77551937103271,35.4095268249512,0.252670931363659,0.00374885206110775,0.0127993403942362,0.0152117426882267,0.221158105428215,246.33610522747,2.71966470836275,0.671338657104868,1
4,7,114,Baseline05,4,52,0.345779280265412,7.52600983361035,-0.0849251349089355,17.5888769145051,50.867353593322,0.202477609669145,7.18,14.3298076923077,53,0.0336538461538462,0.0528846153846154,0.0865384615384615,0.168269230769231,0.0528846153846154,0.115384615384615,1.71188209208295,2.69010043041607,4.40198252249902,8.55941046041476,2.69010043041607,5.8693100299987,0.591933357699691,0.930180990670942,1.52211434837063,2.95966678849845,0.930180990670942,2.02948579782751,60,14.6732750749967,21.887869256461,0.288461538461538,5.07371449456878,0.692307692307692,35.2158601799922,12.1769147869651,0.277777777777778,1.65582935462473,2.09841188442815,0.196157318974095,0.56729055258467,0.486351136907091,0.0809394156775792,0.186043523200268,0.42817336421929,0.00312597187470932,0.00904036781009521,0.36739435241946,0.0394792617712273,0.00893711142993783,0.0167954654145472,4.93710470199585,34.6295166015625,0.329616103647667,0.003023088327609,0.00848569959336577,0.0154316539485767,0.210748588168139,124.502184433863,2.19493197618409,0.670649077840932,1
1,8,115,Baseline05,1,54,0.622966967237667,57.888791546828,0.100480503441747,101.242003318394,162.515845370288,0.274813360002291,4.08,6.08757929883139,534,0.0484140233722871,0.0692821368948247,0.122704507512521,0.17195325542571,0.0742904841402337,0.102671118530885,7.86804593612413,11.2594450465225,19.9414267691422,27.9451286696822,12.0733808330181,16.6856836231598,4.9015327149139,7.01426233341127,12.4228501567645,17.4088920564183,7.52131744185064,10.3946297230071,592,80.3083309342325,89.9993918960007,0.49415692821369,50.0294373660177,0.435726210350584,70.8124134251171,44.1137944342251,0.283687943262411,2.45491174310289,2.40621454376801,0.163707436714358,0.262786705112572,0.161383871711662,0.10140283340091,0.413583763741139,0.494254923820141,0.0572991052355318,0.0919777584509898,0.524147515310283,0.0624349039781865,0.0916778080407812,0.058653117147969,5.84574365615845,36.9704742431641,0.107679182687887,0.00660889642313123,0.0234852129751,0.0176292725623864,0.249176678275429,613.504218548536,3.85714805970697,0.65543017884314,1
1,8,115,Baseline05,2,56,0.775948310426649,58.3113374705274,0.138053478458193,102.678659458972,132.326674443708,0.22197602993354,3.96,6.03894650205761,623,0.0683127572016461,0.042798353909465,0.165432098765432,0.108641975308642,0.097119341563786,0.065843621399177,9.03959998257427,5.66336384450436,21.8910794758726,14.376231297588,12.8514794932984,8.71286745308363,7.01426233341127,4.39447760647453,16.9863461327189,11.1552123856661,9.97208379930759,6.76073477919159,706,76.891055273463,89.6996459447403,0.581069958847737,59.6634844263657,0.364609053497942,48.2475035214506,37.4375688397734,0.303703703703704,2.86500456095377,2.70315363886736,0.286722761985515,0.369512708685277,0.11101766291852,0.258495045766757,0.647910966743332,0.824503419767708,0.164541260670458,0.212051831880382,0.321293037934857,0.0357421184853164,0.211886045374678,0.0614003030141681,6.66720056533813,37.6985511779785,0.142794216592204,0.00418121693655849,0.0187326610815538,0.0170830269867756,0.244370994414018,611.583918990567,4.02732391128605,0.652195716682104,1
1,8,115,Baseline05,3,58,0.483318356427816,22.9019890645115,0.219148598802027,63.7199252938807,131.838413431743,0.219369328238016,3.8,5.9901326259947,217,0.0026525198938992,0.0119363395225464,0.0318302387267905,0.0543766578249337,0.0291777188328912,0.0424403183023873,0.349704014407805,1.57366806483512,4.19644817289366,7.16893229536001,3.84674415848586,5.59526423052489,0.16901836947979,0.760582662659053,2.02822043375748,3.46487657433569,1.85920206427769,2.70429391167663,219,38.2925895776547,39.2295015405192,0.290450928381963,18.507511458037,0.538461538461538,70.9899149247845,34.3107290043973,0.181818181818182,2.23288486199754,2.5525369210217,0.177377266841507,0.366998820720351,0.263709854464846,0.103288966255505,0.60748358958869,0.50070535126493,0.0210399700274091,0.0435323213935316,0.423312823840488,0.0551463802720309,0.0433924397877685,0.111009653773598,7.03536415100098,34.6478157043457,0.0238828413839731,0.00703037949278951,0.0155368656882341,0.015110064371728,0.22305115441772,317.511387204751,3.24017617809202,0.653524543330522,1
1,8,115,Baseline05,4,60,0.552626216814886,41.0714637835889,0.170683069858536,69.5510590409334,125.85551847648,0.21540035206242,3.6,6.16136087484812,262,0.00364520048602673,0.00243013365735115,0.0498177399756987,0.0413122721749696,0.0461725394896719,0.0388821385176185,0.458768597119613,0.305845731413075,6.26983749396804,5.19937743402228,5.81106889684843,4.8935317026092,0.253527554219684,0.16901836947979,3.46487657433569,2.87331228115642,3.211349020116,2.70429391167663,265,40.5245594122325,42.2751661316539,0.321992709599028,22.3949339560721,0.499392466585662,62.851297805387,34.7332749280968,0.2,2.34333531743782,2.44530794645572,0.182498523436744,0.33023862763622,0.229343519128951,0.100895108507269,0.500770507349455,0.511805321657124,0.0320665406540823,0.0580257318208695,0.485545390904828,0.0388356113176514,0.057711390374695,0.0873546383204312,6.97687005996704,35.9234733581543,0.0414098128903781,0.00714331702329218,0.0157137008008106,0.013629677776575,0.195475853336452,365.469253225252,3.61162275032461,0.662599062837468,1
2,8,115,Baseline05,1,54,0.479397144132911,10.2551085633399,0.254800713389344,17.0084727391979,35.4788778935286,0.171206842244599,7.34,17.3721568627451,108,0.0196078431372549,0.00490196078431373,0.0980392156862745,0.0392156862745098,0.0784313725490196,0.0343137254901961,0.695664272422129,0.173916068105532,3.47832136211065,1.39132854484426,2.78265708968852,1.21741247673873,0.333499465474468,0.083374866368617,1.66749732737234,0.666998930948936,1.33399786189787,0.583624064580319,112,19.4785996278196,26.0553313912461,0.549019607843137,9.3379850332851,0.401960784313726,14.2611175846536,6.83673904222659,0.2,2.01159773036572,2.11270107311003,0.336575071656066,0.702079842934466,0.649008388551685,0.0530714543827815,0.268308441713115,0.497742499271774,0.00605394168576569,0.0126282389452184,0.223571037950418,0.0296894052263711,0.0125799289263002,0.0320314749435256,5.37039756774902,36.6062240600586,0.252414051645343,0.00433518621139228,0.00741325536922713,0.0157733331402507,0.213692012220196,152.89097873494,2.5121703056564,0.729777490672536,1
2,8,115,Baseline05,2,56,0.396054701323437,13.923602683559,0.325127334667237,23.4283374495814,59.1542970486006,0.252146068309296,6.56,15.3450533807829,115,0.0569395017793594,0.0142348754448399,0.110320284697509,0.0427046263345196,0.0533807829181495,0.0284697508896797,3.36821620205555,0.842054050513887,6.52591889148262,2.52616215154166,3.15770268942708,1.68410810102777,1.33399786189787,0.333499465474468,2.58462085742713,1.0004983964234,1.25062299552925,0.666998930948936,131,27.5772701543298,33.6225039782352,0.466192170818505,10.9221074942888,0.409252669039146,24.2090539522742,9.58810963239095,0.1,1.92438678531904,2.41327997080425,0.149773683557179,0.378164135046757,0.291441923999944,0.0867222110468135,0.665575165129736,0.492070342000216,0.0129684972699363,0.0327442073698442,0.444314497831711,0.0351908421943929,0.0326553238867344,0.109586317557295,6.59788465499878,36.233943939209,0.179797252096948,0.00436161877587438,0.0117620686097625,0.0146613995871365,0.209135065257214,199.908118091524,2.76185661290406,0.675017035542005,1
2,8,115,Baseline05,3,58,0.313488571158596,11.6724812916064,0.308674732932104,19.1762192647819,61.1703935295317,0.249920951303048,7.12,14.708347826087,78,0.0130434782608696,0.0434782608695652,0.0434782608695652,0.104347826086957,0.0304347826086957,0.0608695652173913,0.797874698211283,2.65958232737094,2.65958232737094,6.38299758569027,1.86170762915966,3.72341525831932,0.250124599105851,0.83374866368617,0.83374866368617,2.00099679284681,0.583624064580319,1.16724812916064,81,21.5426168517046,25.2098224938013,0.352173913043478,6.75336417585797,0.521739130434783,31.9149879284513,10.004983964234,0.0769230769230769,1.66198790806353,2.4397331260928,0.152752945448751,0.48726798838058,0.403963959704373,0.0833040286762077,0.705700762979056,0.425505498403689,0.0081410925071934,0.0259693438810398,0.359992198558506,0.0335846146117453,0.0258718258623696,0.0931858545681282,5.70695829391479,33.0756759643555,0.145467332941291,0.0040769618935883,0.009062905676756,0.0160516927889978,0.222663390168204,121.877955541015,2.20858092769114,0.682614490142823,1
2,8,115,Baseline05,4,60,0.326316257543109,18.5925952002016,0.29071012282597,20.5935919930484,63.1093042930225,0.200592767554493,6.76,11.4425910931174,105,0.00404858299595142,0.0364372469635627,0.0445344129554656,0.11336032388664,0.0404858299595142,0.0769230769230769,0.255503256247055,2.29952930622349,2.8105358187176,7.15409117491753,2.55503256247055,4.85456186869404,0.083374866368617,0.750373797317553,0.917123530054787,2.33449625832127,0.83374866368617,1.58412246100372,106,27.0833451621878,31.881723484532,0.42914979757085,8.8377358350734,0.45748987854251,28.8718679559172,9.42135989965372,0.4,1.71736133404652,2.47074107084734,0.137290613286989,0.420728695286817,0.330907945015699,0.0898207502711173,0.438216899305943,0.550965580454502,0.0103079126453733,0.0315887192473442,0.4052679093588,0.0258540906071325,0.0313899944924854,0.116560585499906,6.95639371871948,35.1093444824219,0.150505612554862,0.00477397395297885,0.0120059247146686,0.0145437796479507,0.20047915598636,167.530673468485,2.37393357850247,0.686206607624726,1
3,8,115,Baseline05,1,54,0.411933323675516,10.8510250526896,0.10714560390301,10.766908579413,26.1375032331547,0.0980110993633521,5.9,13.499375,62,0.078125,0.0546875,0.1171875,0.15625,0.0390625,0.1015625,2.04199244009021,1.42939470806315,3.06298866013532,4.08398488018042,1.02099622004511,2.65459017211727,0.841164732766638,0.588815312936646,1.26174709914996,1.68232946553328,0.420582366383319,1.09351415259663,72,14.7023455686495,22.5343492337278,0.5625,6.05638607591979,0.46875,12.2519546405413,5.04698839659982,0.235294117647059,1.9173189163695,2.28147217839445,0.263008846249106,0.638474314003984,0.573166858008921,0.0653074559950629,0.352880401866828,0.589216231239578,0.00494324474622527,0.0120001089062635,0.267412523312747,0.0218402435870093,0.0117596075744306,0.060272810189996,5.13337993621826,35.5855484008789,0.347558457705799,0.00328645808622241,0.00649156403686512,0.0166867667336991,0.2294216381685,113.985372923315,2.3817653221171,0.696758011613638,1
3,8,115,Baseline05,2,56,0.293125347564594,9.58927795353967,0.191580598697555,14.9727322432461,51.079622992845,0.191803665489051,6.04,13.5179775280899,76,0.050561797752809,0.0168539325842697,0.134831460674157,0.050561797752809,0.0842696629213483,0.0337078651685393,2.58267756705396,0.860892522351321,6.88714017881056,2.58267756705396,4.3044626117566,1.72178504470264,0.757048259489974,0.252349419829991,2.01879535863993,0.757048259489974,1.26174709914996,0.504698839659983,85,24.3919547999541,29.6786558090634,0.47752808988764,7.14990022851642,0.466292134831461,23.8180264517199,6.98166728196309,0.0833333333333333,1.61618828198304,2.53633461544692,0.103685703470739,0.35372479498004,0.253268203094112,0.100456591885929,0.627492698156914,0.627658223830382,0.00889017659786251,0.0303289247133547,0.380064917673167,0.0414567576874514,0.0299877561952377,0.194424604945987,6.38825941085815,35.7090606689453,0.178131416837782,0.00420206040143967,0.0113270141104046,0.0154836430484291,0.217182245452893,141.38379012607,2.19847903016679,0.667728018828458,1
3,8,115,Baseline05,3,58,0.307830776348317,7.48636612162307,0.167214451393293,8.66399674749637,28.1453233827825,0.138689344854598,11.2,17.7394174757282,43,0.0194174757281553,0.0970873786407767,0.0970873786407767,0.145631067961165,0.0776699029126214,0.0485436893203883,0.546511133646262,2.73255566823131,2.73255566823131,4.09883350234696,2.18604453458505,1.36627783411565,0.168232946553327,0.841164732766638,0.841164732766638,1.26174709914996,0.67293178621331,0.420582366383319,45,12.2965005070409,14.9990000666622,0.436893203883495,3.78524129744987,0.466019417475728,13.1162672075103,4.03759071727986,0.25,1.70288688888933,2.63857085794026,0.147185135684545,0.478136518481185,0.396639563762668,0.0814969547185164,0.553169828074527,0.450450786081514,0.00795835299945324,0.0258530127944329,0.278089154182936,0.0594209410921721,0.0256374445139391,0.158500373449275,6.35136699676514,34.4512748718262,0.180178648417243,0.00367643451318145,0.00766306132931109,0.0153041966742322,0.224743556870705,100.608332192525,2.17976918234353,0.691121130252975,1
3,8,115,Baseline05,4,60,0.379417633616681,13.5427521975429,0.111876165843941,17.2438770217161,45.4482751825321,0.146848426923115,6.88,11.632,79,0.0487804878048781,0.0536585365853659,0.102439024390244,0.126829268292683,0.0536585365853659,0.0731707317073171,2.21698903329425,2.43868793662367,4.65567696991792,5.76417148656505,2.43868793662367,3.32548354994137,0.841164732766638,0.925281206043301,1.76644593880994,2.18702830519326,0.925281206043301,1.26174709914996,89,19.7312023963188,28.680380256727,0.434146341463415,7.48636612162307,0.48780487804878,22.1698903329425,8.41164732766637,0.142857142857143,1.79125865773467,2.19712767001859,0.117747173920155,0.310336588201677,0.247512045640414,0.0628245425612628,0.509798067257835,0.372020075282309,0.00816770955516405,0.0215269635132872,0.517583186355171,0.023805535575284,0.0212436815812551,0.12674772635458,4.87693691253662,39.3212432861328,0.312031353151573,0.00328513653948903,0.0104890943815695,0.0152880418383298,0.209767492699735,169.304472412914,2.60942003255471,0.667676735399894,1
